municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total
28003,241,10.748734177215182,74.71000000000001,209,3.44303797468354,21.0,0.0,0.0,0.0,,,,,,
28004,10123,38.29300679045495,3583.988162541209,8649,3.4124682251172778,1100.0,128.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
28005,196888,6419.666709496691,57812.172692051405,167203,3.936075968647847,104746.0,6564.0,3712.0,5897.0,7.0,1.0,12.0,1.0,9.0,30.0
28006,117041,14561.594265455047,43447.45123293079,101142,5.035894793591589,132126.0,9603.0,3015.0,5055.0,4.0,3.0,8.0,2.0,7.0,24.0
28007,170296,3758.1885888798693,51881.3999102048,155156,3.7716803129531034,112852.0,7579.0,2603.0,5313.0,5.0,2.0,9.0,2.0,6.0,24.0
28008,3227,25.4241394873744,752.7392529950681,2712,3.88355464759959,52.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28009,20767,1539.3726519344818,7696.926925434334,18613,4.997871485193869,9729.0,747.0,297.0,486.0,1.0,0.0,1.0,1.0,1.0,4.0
28010,15006,1210.1592449645225,6005.674507127528,13949,4.614439405105035,4088.0,200.0,24.0,152.0,1.0,0.0,1.0,0.0,1.0,3.0
28011,648,6.05971247535088,126.972972972973,542,3.07296137339056,8.0,0.0,0.0,0.0,,,,,,
28012,1354,28.687316410949332,430.38237608182476,1237,2.91482965931864,45.0,4.0,1.0,1.0,,,,,,
28013,59762,1605.166404751168,15337.802817654016,52003,3.8567395288161888,39456.0,2720.0,544.0,1088.0,1.0,1.0,4.0,1.0,1.0,8.0
28014,57553,623.9172792694072,16776.13874469751,45316,3.609203994271473,61490.0,3744.0,1846.0,4368.0,1.0,1.0,3.0,1.0,2.0,8.0
28015,34833,757.0192342262101,12770.218235983515,32721,4.17230399543954,16656.0,1565.0,196.0,521.0,1.0,0.0,2.0,0.0,1.0,4.0
28016,107,0.0,39.67415730337082,96,3.08571428571429,40.0,3.0,0.0,0.0,,,,,,
28017,1823,205.0510545096503,809.7410926365803,1688,4.17397881996974,52.0,7.0,0.0,1.0,,,,,,
28018,6197,299.671252865351,2436.7611589930957,5484,4.4089593544321035,242.0,12.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
28019,1769,26.26901650138306,551.7493990384618,1643,3.12471308339709,29.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28020,227,7.62059620596206,54.258536585365945,209,3.76543209876543,8.0,0.0,0.0,0.0,,,,,,
28021,801,8.45123644538482,243.46184210526314,731,3.2998324958124,18.0,1.0,0.0,0.0,,,,,,
28022,62627,8492.150548399673,26396.092326947404,58000,4.890880086876205,70884.0,5876.0,1106.0,2658.0,2.0,1.0,3.0,2.0,3.0,11.0
28023,8216,300.9980522307256,3317.7481243723005,7418,4.155862603895465,430.0,25.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0
28024,218,2.37176185426451,99.96097560975615,202,3.50931677018634,29.0,1.0,0.0,2.0,,,,,,
28025,541,5.6954531979545,128.02290076335882,474,3.29126213592233,5.0,0.0,0.0,0.0,,,,,,
28026,10845,464.8825712172653,4052.962171172325,8867,4.278303254443418,1970.0,130.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0
28027,1948,287.59932728855455,589.3630573248414,1481,4.292963464140731,55.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28028,2706,57.07891480397332,804.340391530164,2494,3.2468134414832,65.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28029,874,164.75893304018308,306.36243386243365,813,4.4222972972973,24.0,0.0,0.0,1.0,,,,,,
28030,2805,67.31837433364309,963.3970753655799,2408,3.9956521739130397,80.0,4.0,0.0,1.0,,,,,,
28031,3193,24.358937446882294,988.2593137953427,2679,3.0277891613895784,160.0,14.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
28032,7595,194.03978296352255,2429.8716232955735,6750,3.8677459534908407,1035.0,63.0,15.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0
28033,6651,44.6344942378088,1987.262545420679,5548,3.403735756672631,780.0,42.0,21.0,42.0,1.0,0.0,1.0,0.0,0.0,2.0
28034,455,10.641025641025628,127.23713646532424,428,3.08831908831909,28.0,0.0,0.0,1.0,,,,,,
28035,2210,32.52914462270779,506.8706467661692,1864,3.7132564841498596,39.0,2.0,0.0,1.0,,,,,,
28036,3961,59.412539038264114,1363.0504913552477,3719,3.5708663468820996,292.0,22.0,12.0,18.0,,,,,,
28037,2089,6.3469298074757825,377.886974999267,1839,3.614049910824833,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28038,7533,334.226257948796,2754.482871446359,6525,4.244007223794134,391.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28039,169,1.27220338983051,49.57333333333328,160,3.22033898305085,7.0,0.0,0.0,0.0,,,,,,
28040,25383,379.41983327456524,7363.75577353242,21332,3.6476278794852206,7205.0,517.0,132.0,286.0,1.0,0.0,1.0,1.0,1.0,4.0
28041,7551,240.08256104578342,3030.733051416818,6700,4.157620082122846,654.0,39.0,9.0,24.0,1.0,0.0,1.0,0.0,0.0,2.0
28042,1936,92.93173206602013,679.002898550725,1703,3.76809453471196,50.0,4.0,1.0,2.0,,,,,,
28043,8462,52.57478301664659,2857.178902890539,7670,3.167371443810795,935.0,55.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
28044,9473,823.7310796487309,3890.408110406097,8449,4.871483260888554,1004.0,64.0,4.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0
28045,53389,2223.623977465946,16329.382353270048,46813,3.7357090392435253,40092.0,2392.0,884.0,1768.0,2.0,1.0,1.0,1.0,2.0,7.0
28046,7456,660.495698470434,2948.7565071359113,6430,4.872569096788357,996.0,40.0,4.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0
28047,64263,6379.73260894546,21955.30378813461,53417,4.806703480106416,57120.0,3552.0,320.0,1600.0,1.0,1.0,4.0,1.0,2.0,9.0
28048,764,11.9691194149469,191.80364656381488,699,3.4714285714285698,7.0,0.0,0.0,0.0,,,,,,
28049,80596,1504.9355437588813,24924.46966761492,66686,3.6705930063372296,39609.0,2116.0,1543.0,2573.0,4.0,1.0,6.0,1.0,4.0,16.0
28050,6698,131.85064245338518,2432.8308848458714,6282,3.9841575584020306,576.0,48.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
28051,2512,37.29373954200962,695.9793814432995,2255,3.90161892901619,70.0,6.0,0.0,3.0,,,,,,
28052,5658,31.92044694307547,1772.7113531917005,4957,3.158619128082221,389.0,21.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0
28053,10650,294.1266583331154,3740.2697077159582,9899,3.993085720311744,1632.0,84.0,88.0,120.0,0.0,0.0,1.0,0.0,1.0,2.0
28054,16618,1458.506980155388,6037.933504503912,15205,4.743886366141327,2064.0,150.0,10.0,40.0,1.0,0.0,1.0,0.0,2.0,4.0
28055,1410,86.43545883940622,445.3809523809523,1163,3.5212550607287403,32.0,1.0,1.0,1.0,,,,,,
28056,1784,125.22944957814381,558.3511450381683,1368,3.67368421052632,34.0,5.0,0.0,0.0,,,,,,
28057,2444,31.573834749737347,922.1395767672217,2237,3.7838541666666603,84.0,9.0,0.0,4.0,,,,,,
28058,189891,1953.9937700593375,57003.74820445857,171412,3.554854840933216,79679.0,5303.0,984.0,2343.0,5.0,1.0,12.0,3.0,6.0,27.0
28059,7034,208.33006122267045,2965.5417068780725,5856,4.015140299108983,1146.0,87.0,12.0,51.0,0.0,0.0,1.0,0.0,0.0,1.0
28060,2250,14.935279872121182,577.5694106186077,1999,3.17605633802817,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28061,34834,2532.9158336075734,14387.676882398526,29583,4.832276417049221,12118.0,792.0,68.0,224.0,1.0,0.0,1.0,0.0,1.0,3.0
28062,395,6.43085692490252,144.56772334293936,370,3.4375,28.0,0.0,0.0,1.0,,,,,,
28063,361,8.08696151490404,124.52215189873418,337,3.19758064516129,20.0,1.0,0.0,0.0,,,,,,
28064,212,1.08101430875339,87.87564766839371,176,3.20529801324503,29.0,1.0,0.0,2.0,,,,,,
28065,183219,6030.832677477531,52263.74954224299,163062,3.8971839320969686,75792.0,5983.0,886.0,2292.0,8.0,1.0,10.0,2.0,6.0,27.0
28066,10491,406.0864802999287,4686.529190879986,9697,4.274828333294293,3115.0,205.0,70.0,210.0,1.0,1.0,1.0,1.0,1.0,5.0
28067,6672,54.92603845904638,2476.6894916558085,5945,3.8710271953769797,444.0,27.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
28068,16921,717.9574018512906,5778.550483430923,15217,4.151000717677159,4008.0,256.0,32.0,144.0,1.0,0.0,1.0,0.0,1.0,3.0
28069,75,4.02923976608187,18.42105263157895,74,3.48888888888889,8.0,2.0,0.0,0.0,,,,,,
28070,201,3.66440779610196,59.60689655172415,172,3.4695652173913,27.0,4.0,0.0,0.0,,,,,,
28071,110,3.7070461645262096,40.93023255813954,96,3.6119402985074593,8.0,2.0,0.0,0.0,,,,,,
28072,8811,907.9446361604467,3627.326930994719,7962,5.073523587448306,581.0,36.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
28073,19838,714.4847542407205,5414.404273379153,17245,3.983067641426586,13032.0,584.0,296.0,776.0,1.0,0.0,1.0,0.0,1.0,3.0
28074,186660,3317.4388379445477,53919.67422018876,168774,3.4333616493226025,80400.0,4870.0,2204.0,4025.0,5.0,1.0,10.0,2.0,8.0,26.0
28075,8944,252.05333939678067,2587.774737248835,8069,3.809292629328053,2130.0,90.0,105.0,170.0,1.0,0.0,1.0,0.0,0.0,2.0
28076,602,11.7483032566949,196.867469879518,513,3.77729257641921,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28078,63,0.0,34.125,60,3.61538461538462,27.0,4.0,0.0,0.0,,,,,,
28079,3280782,242913.26783856523,998555.9245803609,2793269,4.343893427577311,8480206.0,542283.0,163010.0,343952.0,127.0,58.0,233.0,51.0,223.0,692.0
28080,72179,18762.88226044543,33195.70554809231,64771,6.699874312793817,61830.0,3759.0,631.0,1697.0,2.0,2.0,3.0,1.0,6.0,14.0
28082,9247,160.93735152923566,2907.9537076755773,8409,3.9317355047248075,719.0,33.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0
28083,15143,75.49405888220551,3780.078317713647,13334,3.0057916598806123,3546.0,270.0,78.0,192.0,1.0,0.0,1.0,0.0,0.0,2.0
28084,23897,176.47497925038311,6824.554967824382,20423,3.226588912263757,9735.0,660.0,154.0,385.0,1.0,0.0,1.0,1.0,1.0,4.0
28085,6711,116.70860475827743,2349.4228933409777,5699,3.8349043957642364,564.0,33.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
28086,9437,137.69931775992353,2649.363145501137,7321,3.2900697647359483,630.0,39.0,6.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0
28087,4699,101.68706252212559,1893.927548550233,4099,4.041611582377324,296.0,16.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
28088,372,33.96156276112259,142.2662889518412,349,3.81654676258993,27.0,0.0,0.0,0.0,,,,,,
28089,5368,164.59935275293103,2062.0652039077745,5086,3.86721122196248,969.0,60.0,12.0,36.0,0.0,0.0,1.0,0.0,1.0,2.0
28090,13905,769.8569187480848,5416.277696401536,12620,4.385840845667439,2160.0,125.0,25.0,75.0,0.0,0.0,1.0,0.0,1.0,2.0
28091,7960,60.70073519354153,2271.854200269545,6826,3.214582914593356,556.0,40.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0
28092,208761,4929.243516198917,58871.77883201963,186050,3.7038186259108454,73758.0,4842.0,1736.0,3447.0,6.0,2.0,11.0,3.0,8.0,30.0
28093,3218,197.0122054462224,1359.9623149394338,2845,4.317429406037,137.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
28094,1574,102.12914964817854,595.2739820565901,1384,3.75504828797191,157.0,9.0,1.0,1.0,,,,,,
28095,2809,62.664954022988525,633.9084291187742,2254,4.11,48.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28096,31379,278.61320234053284,9055.42446976822,27937,3.3724506856765415,11858.0,882.0,266.0,364.0,1.0,0.0,2.0,1.0,1.0,5.0
28097,138,2.37623762376238,50.27906976744177,137,3.10891089108911,20.0,1.0,0.0,0.0,,,,,,
28099,3134,28.3182663099224,978.4352296093218,2519,3.3922542204568,109.0,12.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
28100,6760,415.7599699506706,2782.8835433010413,5763,4.659124569767096,612.0,48.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
28101,376,15.292556102900939,123.17241379310326,321,3.54578754578755,12.0,0.0,0.0,1.0,,,,,,
28102,1326,29.51018111088802,293.1270096463019,1122,3.2640736949846496,17.0,2.0,0.0,1.0,,,,,,
